Account_length,Age,Total_income,Years_employed,Target
58,41.48202906288288,67500.0,3.181447942120646,0
14,67.17181050945605,166500.0,0.0,0
0,61.553625331115626,157500.0,0.0,0
35,55.5576089858108,103500.0,2.6831488668487373,0
19,41.74760604256076,175500.0,6.097318904563406,0
1,43.14667652313189,135000.0,12.432835718734813,0
16,57.342724354367306,112500.0,0.0,1
16,27.81713519100324,90000.0,5.097982847012601,0
16,33.48186478846246,153000.0,4.180783999671451,0
39,39.685962066298416,121500.0,3.931634462035497,1
5,35.13829852769051,112500.0,3.3511981765539334,0
43,57.45224063464684,112500.0,0.0,0
14,40.55935440152775,157500.0,6.683231004058947,0
42,38.99600950053731,270000.0,8.517628698741246,0
47,38.67841228772664,225000.0,3.685222831406531,0
10,46.31717283722458,270000.0,1.683812809297932,0
5,48.31310704531921,168750.0,9.09806498422281,0
59,43.13298698809695,112500.0,0.5996016345304832,0
23,34.05134944591607,225000.0,2.012361650136553,1
57,38.94672717441152,112500.0,14.17962038919348,0
26,46.4321649315181,270000.0,0.9308883823760926,0
33,64.43116559546056,225000.0,0.0,0
19,45.82434957596665,225000.0,6.598355886842303,0
51,38.6647227526917,148500.0,3.2663230593372896,0
25,48.85521263270293,157500.0,5.599019829291498,0
45,54.83753944297282,135000.0,3.761884227602209,0
20,57.66032156717797,90000.0,0.0,0
19,54.18591757530955,90000.0,8.684641026167546,0
18,39.54359090193501,157500.0,7.846841482029062,0
7,41.8105779037215,157500.0,6.762630307261614,0
34,44.35135560620684,135000.0,5.599019829291498,0
59,63.3250511646372,69750.0,0.0,0
12,31.24773267075984,112500.0,0.6844767517471269,0
13,29.183350787490504,112500.0,5.180120057222257,0
26,52.58697988322827,180000.0,11.846923619239272,0
29,49.427435197163526,175500.0,8.599765908950902,0
20,45.32605050069474,180000.0,5.599019829291498,0
52,37.11506738673621,247500.0,11.762048502022628,0
26,51.31932893899258,202500.0,8.180866136881662,0
20,38.80161810304113,157500.0,10.762712444471823,0
58,40.36222509702458,225000.0,1.4319253646549894,0
23,32.05815314482844,144000.0,1.8453493227102544,0
48,62.39963859627508,76500.0,0.0,0
10,38.58258554248205,315000.0,10.349288486416558,0
1,36.865917849100256,135000.0,3.0144356146943467,0
11,59.59875972812584,112500.0,0.0,0
47,48.1707358809558,256500.0,3.6003477141898874,0
43,44.05566164945208,180000.0,3.761884227602209,0
46,44.074826998501,247500.0,12.18094827409187,0
13,48.09681239176711,112500.0,3.761884227602209,1
22,50.68687242037824,121500.0,3.761884227602209,0
35,36.63045784649924,157500.0,5.097982847012601,0
54,54.29817176259608,67500.0,1.5168004818716332,0
21,39.93784951094136,139500.0,3.761884227602209,1
32,36.11846923619239,202500.0,10.516300813842856,0
47,52.54317337111645,157500.0,13.845595734340884,0
37,59.74386879949623,72000.0,0.0,0
19,53.79165896630321,135000.0,11.518374778400652,0
33,65.20325537143131,47250.0,0.0,0
51,55.5329678227479,81000.0,0.0,0
20,44.88798537957658,180000.0,2.431261422205795,0
49,61.52350835403875,225000.0,0.0,0
4,42.53886116758044,180000.0,3.761884227602209,0
23,35.735162255214,180000.0,2.7625481700514043,0
34,37.51480180975653,202500.0,9.760638479914029,1
24,51.615022895747344,225000.0,3.761884227602209,0
46,53.9614092007365,112500.0,0.0,0
5,34.70570922058632,99000.0,1.7604742054936104,0
38,52.71292360554973,202500.0,3.761884227602209,0
19,39.401219737571616,90000.0,3.181447942120646,1
6,25.49812795608397,157500.0,1.683812809297932,0
29,26.83696448250135,202500.0,6.349206349206349,0
45,51.75191824609677,112500.0,0.5996016345304832,0
8,47.05640772911148,270000.0,11.846923619239272,0
18,42.106271860476255,108000.0,2.179373977562852,0
30,65.78095374990588,54000.0,0.0,0
4,32.77000896664545,225000.0,2.5982737496320936,0
38,28.904084272777677,112500.0,6.598355886842303,0
36,63.65086209846883,225000.0,3.761884227602209,0
25,27.603578444458133,292500.0,5.5168826190818425,1
40,32.60025873221216,157500.0,8.180866136881662,1
35,34.69201968555138,157500.0,2.3491242119961395,0
58,57.43581319260491,225000.0,0.0,0
8,61.22507649027701,157500.0,0.0,0
40,32.03898779577952,292500.0,2.7625481700514043,0
27,38.31700856280416,391500.0,16.01401808387578,0
10,52.710185698542745,202500.0,1.4319253646549894,0
7,48.548567047920216,180000.0,0.0,0
48,50.32820660246275,270000.0,14.93254481611532,0
58,48.299417510284265,157500.0,6.516218676632648,0
36,25.818463075901622,157500.0,3.685222831406531,0
48,48.11323983380905,148500.0,0.0,0
45,44.08851653353594,202500.0,9.760638479914029,0
6,32.98630362019754,135000.0,5.2649951744389005,0
50,59.75482042752418,157500.0,18.26457764362033,0
31,49.25768496273024,135000.0,15.35144458818456,0
31,68.68861099132768,162000.0,0.0,0
6,52.43365709083691,90000.0,1.0979007098023916,0
19,48.25834890517943,315000.0,2.932298404484692,0
23,55.41523782144739,220500.0,0.0,0
56,60.20931299068427,270000.0,3.761884227602209,0
40,51.36861126511838,292500.0,6.012443787346762,0
15,39.53263927390706,135000.0,16.684805300587964,0
22,32.9014285029809,121500.0,4.684558888957336,0
35,64.29427024511112,157500.0,0.0,0
9,59.46734019179039,202500.0,0.0,0
17,27.236698905521678,135000.0,1.0979007098023916,0
30,29.80485567807689,202500.0,3.6003477141898874,0
58,67.38262934899416,202500.0,3.761884227602209,0
6,46.7661895863707,112500.0,7.600429851400097,0
14,30.57146964003368,202500.0,8.761302422363224,0
25,37.24648692307166,135000.0,4.098646789461796,0
21,37.0931641306803,135000.0,2.5982737496320936,0
8,59.19354949109153,121500.0,0.4325893071041842,0
36,33.36687269416894,135000.0,3.685222831406531,0
19,57.81638226657631,90000.0,0.0,0
50,57.38653086647912,225000.0,0.0,0
26,61.47970184192694,177012.0,0.0,0
17,52.028446853802606,135000.0,3.761884227602209,0
16,56.84716318610239,90000.0,0.0,0
16,51.064703587342656,270000.0,7.0993928691212,0
2,36.35119133178642,135000.0,8.180866136881662,0
56,56.00662573495691,67500.0,0.0,0
7,39.40943345859258,135000.0,2.516136539422438,0
27,50.72794102548307,247500.0,11.09947500633141,0
11,56.85537690712335,135000.0,0.0,0
58,67.78510167902147,90000.0,0.0,0
35,29.59129893153179,157500.0,4.761220285153015,0
17,53.10992012156307,202500.0,5.930306577137108,0
32,59.448174842741466,180000.0,10.349288486416558,0
36,40.3102048638918,157500.0,3.3511981765539334,0
13,49.96954078454725,94500.0,2.516136539422438,0
10,59.43448530770653,85500.0,3.761884227602209,0
4,42.601833028741176,247500.0,10.097401041773615,0
9,33.65982874391671,166500.0,12.517710835951457,0
46,54.33924036770091,112500.0,1.683812809297932,1
27,61.70694812350698,270000.0,0.0,0
7,55.74926247629999,90000.0,0.0,0
33,49.96954078454725,162000.0,8.265741254098304,0
12,48.77855123650725,180000.0,3.518210503980232,0
56,44.54848491071001,135000.0,8.517628698741246,0
11,36.3073848196746,180000.0,9.845513597130672,0
46,43.57926583023608,270000.0,8.350616371314947,1
20,53.616432917855946,112500.0,18.012690198977392,0
6,42.35542139811221,265500.0,18.431589971046638,0
53,59.65899368227958,135000.0,0.0,1
1,43.58474164425005,247500.0,5.76055634270382,0
33,65.13206978924961,180000.0,0.0,0
39,50.60747311717557,112500.0,16.517792973161665,0
17,41.85438441583332,189000.0,6.847505424478258,0
11,59.26199716626625,135000.0,0.0,0
5,62.3941627822611,216000.0,0.0,0
41,33.5201954865603,225000.0,7.518292641190442,0
3,55.73831084827204,135000.0,0.0,0
6,37.67360041616186,225000.0,1.013025592585748,0
31,37.47647111165869,225000.0,9.599101966501708,0
54,58.83762158018303,81000.0,0.0,0
23,28.5645838039111,180000.0,8.265741254098304,0
30,51.65609150085217,157500.0,15.931880873666126,0
58,50.53628753499388,126000.0,5.76055634270382,0
6,44.94274351971635,270000.0,0.5996016345304832,0
22,57.575446449961326,193500.0,3.761884227602209,1
38,48.60880100207396,157500.0,7.0993928691212,0
58,50.05167799475691,202500.0,9.845513597130672,0
28,35.55172248574577,225000.0,2.3491242119961395,0
23,34.404539449817584,270000.0,9.26507731164911,0
45,63.708358145615584,180000.0,0.0,0
22,28.16484938089078,157500.0,3.2663230593372896,0
15,33.13141269156793,67500.0,2.7625481700514043,0
22,31.934947329513957,180000.0,6.097318904563406,1
33,42.12269930251819,85500.0,3.0993107319109905,1
39,51.78203522317365,144000.0,12.18094827409187,0
40,46.547157025811615,238500.0,13.599184103711917,0
9,65.77274002888491,117000.0,0.0,0
40,40.96456463856205,112500.0,9.180202194432466,0
54,42.18293325667194,135000.0,4.930970519586302,0
60,43.52998350411029,225000.0,10.932462678905113,0
12,38.98779577951635,360000.0,6.683231004058947,0
34,62.59129208676427,157500.0,0.0,0
13,38.35807716790899,270000.0,8.350616371314947,0
56,39.42312299362752,171000.0,16.761466696783643,0
5,59.03201297767921,90000.0,0.0,0
19,67.10610074128832,135000.0,0.0,0
51,60.05325229128592,162000.0,9.516964756292053,0
50,47.04819400809051,180000.0,13.180284331642676,0
23,39.44776415669042,337500.0,1.1800379200120468,0
35,40.77017324106587,180000.0,3.4333353867635883,0
21,45.13165910319856,112500.0,1.013025592585748,0
31,57.30165574926247,157500.0,0.0,0
25,34.10884549306283,157500.0,5.683894946508142,0
24,34.32787805362191,166500.0,7.0993928691212,0
21,55.590463869894656,112500.0,0.0,0
16,34.96581038625023,225000.0,0.8131583810755868,0
37,60.562502994585785,90000.0,0.0,0
7,64.39009699035572,112500.0,0.0,0
43,44.937267705702375,180000.0,8.813322655496005,1
51,30.719316618411057,135000.0,4.199949348720371,0
12,23.091507696941072,99000.0,0.3696174459434485,1
27,26.554960060781536,243000.0,0.0,0
0,24.7287760871202,112500.0,1.149920942935173,0
5,27.24491262654264,382500.0,5.317015407571682,0
14,34.448345961929405,180000.0,5.032273078844877,0
14,37.5476566938404,135000.0,2.702314215897657,0
44,34.7111850346003,292500.0,6.483363792548786,0
49,43.70794745956454,315000.0,15.652614358953295,0
31,56.01757736298487,225000.0,0.0,0
15,28.567321710918087,135000.0,2.198539326611772,0
24,46.67583865514008,166500.0,6.231476347905844,1
5,30.65908266425731,180000.0,9.48410987220819,0
12,26.735661923242777,270000.0,2.814568403184186,0
22,32.00613291169565,247500.0,1.0321909416346673,0
51,41.51214603995975,112500.0,5.568902852214625,0
60,54.399474321854655,157500.0,0.6516218676632648,0
41,47.10295214823029,364500.0,2.814568403184186,0
22,49.96406497053327,76500.0,3.761884227602209,0
43,31.51604755744471,153000.0,4.451836793363313,0
16,41.09050836088352,225000.0,8.150749159804787,0
23,44.074826998501,144000.0,0.8980334982922304,0
22,38.88375531325079,247500.0,10.95162802795403,0
34,27.43382821002485,220500.0,6.814650540394395,0
13,65.11838025421467,121500.0,0.0,0
24,57.80543063854836,180000.0,0.0,0
17,33.32032827505014,112500.0,2.535301888471358,1
51,32.90416640998789,135000.0,1.117066058851311,0
29,32.080056400884345,112500.0,9.949554063396237,1
19,51.85595871236233,121500.0,0.0,0
36,45.17546561531037,157500.0,0.6187669835794027,0
9,23.00115676571045,166500.0,1.2320581531448285,0
52,53.77523152426128,202500.0,8.736661259300329,0
43,41.73391650752582,157500.0,7.285570545596419,1
14,31.255946391780803,135000.0,1.149920942935173,0
35,32.843932455834135,135000.0,1.2320581531448285,0
31,41.73391650752582,135000.0,18.23172275953647,1
9,35.294359227088854,247500.0,2.984318637617473,0
11,32.559190127107335,225000.0,3.619513063238807,1
41,48.17347378796279,112500.0,2.1164021164021163,0
21,61.45506067886405,90000.0,0.0,0
5,48.2200182070816,337500.0,0.5694846574536095,0
9,42.31982860702136,180000.0,1.9493897889758172,1
43,25.697995167594133,225000.0,1.401808387578116,0
46,47.1933030794609,135000.0,2.56815677255522,1
28,63.19910744231572,202500.0,0.0,0
32,63.63991047044087,103500.0,0.0,0
26,33.071178737414186,202500.0,8.651786142083685,0
42,35.9487190017591,270000.0,6.535384025681568,0
7,56.64729597459223,112500.0,0.0,0
38,61.09091904693457,315000.0,6.031609136395682,0
39,41.34513371253345,270000.0,10.56832104697564,0
47,48.24739727715148,265500.0,15.233714586884057,0
34,28.309958452261167,180000.0,6.702396353107867,0
5,28.978007761966364,90000.0,2.702314215897657,0
35,52.84434314188518,135000.0,13.199449680691597,0
25,30.204590101097217,270000.0,2.702314215897657,0
52,33.45996153240655,90000.0,4.451836793363313,0
18,54.90324921114054,157500.0,9.369117777914672,0
57,62.26000533891866,162000.0,0.0,0
2,35.17115341177437,216000.0,6.042560764423636,0
15,32.45788756784876,103500.0,12.54782781302833,1
40,60.077893454348825,135000.0,0.0,0
31,43.66414094745272,112500.0,3.378577246623818,0
40,58.73905692793144,135000.0,0.0,1
37,26.01285447339781,202500.0,3.630464691266761,0
47,43.962572811214464,112500.0,8.295858231175178,0
6,55.97650875788004,135000.0,11.46361663826088,0
20,25.952620519244064,225000.0,3.129427708987864,0
4,40.43888649322026,180000.0,3.2115649191975195,0
38,40.81671766018467,112500.0,2.376503282066025,1
55,54.68695455758845,202500.0,0.6297186116073568,0
26,66.60506375900943,112500.0,0.0,0
34,31.51057174343073,202500.0,0.6297186116073568,0
0,52.42270546280896,135000.0,9.04330684408304,0
43,46.04064422951874,54000.0,0.8816060562502994,0
0,49.71491543289732,180000.0,3.129427708987864,0
40,28.34555124335202,202500.0,4.629800748817567,0
32,30.171735217013357,180000.0,9.79623127100488,0
13,33.76113130317529,112500.0,8.958431726866397,0
57,66.6570839921422,103500.0,0.0,0
9,54.50077688111323,202500.0,16.378159715805253,1
15,57.46593016968178,135000.0,0.0,0
37,36.64414738153418,135000.0,1.0431425696626213,0
18,46.262414697084814,67500.0,0.0,0
36,38.0240525130564,112500.0,14.795649465765894,0
17,64.23677419796437,54000.0,0.0,0
20,48.72926891038146,112500.0,5.881024251011314,0
13,28.424950546554687,225000.0,2.9596774745545766,0
35,29.37226637097271,67500.0,2.9596774745545766,0
8,49.64646775772261,225000.0,0.0,0
2,55.46452014757319,180000.0,0.0,0
28,48.44178867464766,240750.0,3.761884227602209,0
2,58.41050808709282,135000.0,0.0,0
59,46.8127340054895,90000.0,2.7954030541352664,1
9,47.68338843371185,247500.0,1.8809421138011049,0
14,35.82003737243065,337500.0,12.295940368385388,0
29,60.90747927746634,238500.0,3.761884227602209,0
27,26.119632846670363,193500.0,3.129427708987864,0
25,42.41839325927295,270000.0,0.0,0
21,27.55977193234632,225000.0,8.377995441384833,1
0,38.10071390925207,184500.0,0.4627062841810578,0
10,64.31617350116703,121500.0,0.0,0
57,43.3109509435512,135000.0,0.4627062841810578,0
2,38.8563762431809,157500.0,1.7139297863748058,0
25,37.62158018302908,112500.0,14.294612483487,0
58,53.2221743088496,81000.0,18.376831830906863,0
11,33.13415059857492,94500.0,5.128099824089475,0
26,37.07947459564536,157500.0,3.630464691266761,0
47,62.26548115293264,157500.0,0.0,0
21,34.65642689446053,202500.0,14.71351225555624,0
3,37.42992669253989,180000.0,1.2950300143055642,0
36,53.02230709733944,247500.0,2.0424786272134265,0
15,60.86641067236151,225000.0,0.0,0
26,24.93959492665832,202500.0,1.629054669158162,0
26,60.891051835424406,135000.0,0.0,0
6,50.45141241777723,90000.0,3.5483274810571057,0
52,46.56358446785355,103500.0,4.295776093964968,0
35,67.53047632737155,90000.0,0.0,1
22,39.6667967172495,270000.0,4.462788421391267,0
13,34.700233406572345,157500.0,1.796066996584461,0
28,45.301409337631846,202500.0,5.462124478942073,0
37,50.62663846622449,112500.0,1.2950300143055642,0
60,62.65973976193899,135000.0,0.0,0
27,30.210065915111198,135000.0,6.628472863919177,0
6,28.93146334284756,135000.0,6.209573091849936,0
20,57.030602955570615,54000.0,0.0,0
54,39.83107113766881,94500.0,17.2953585631464,0
39,57.82459598759728,225000.0,13.377413636145848,0
50,60.4639383423342,225000.0,0.0,0
46,46.04338213652573,135000.0,4.262921209881107,0
31,47.80659424902633,103500.0,5.842693552913476,0
55,55.4864234036291,54000.0,0.0,0
21,29.235371020623283,112500.0,4.178046092664463,0
22,33.11224734251901,112500.0,8.430015674517614,0
35,51.29742568293668,189000.0,0.928150475369104,0
35,58.43514925015572,202500.0,0.0,0
35,63.12518395312703,117000.0,0.0,1
26,50.42677125471433,157500.0,9.26233940464212,0
35,46.62929423602127,225000.0,1.7577362984866218,0
43,28.30448263824719,157500.0,2.176636070555864,0
14,63.61800721438496,90000.0,0.0,1
3,55.30024572715388,121500.0,0.0,0
30,39.565494157990926,157500.0,11.515636871393664,1
47,33.123198970546966,108000.0,6.094580997556418,0
28,51.248143356810886,225000.0,1.5961997850743,0
7,29.44345195315441,180000.0,0.177963955454253,0
51,60.72130160099112,153000.0,0.0,0
34,54.90598711814753,382500.0,17.59652833391514,0
9,63.06768790598027,180000.0,5.842693552913476,0
24,29.80485567807689,270000.0,0.8432753581524604,0
33,46.3609793493364,81000.0,3.761884227602209,0
1,61.67683114643011,94500.0,0.0,0
1,56.01757736298487,135000.0,0.0,0
39,66.81588259854755,126000.0,0.0,0
31,68.71872796840455,67500.0,0.0,1
15,63.0129297658405,157500.0,0.0,0
39,50.82376777072766,99000.0,3.761884227602209,0
36,52.83612942086422,157500.0,6.759892400254625,0
56,55.99293619992197,90000.0,0.0,0
58,33.34496943811303,180000.0,3.17323422109968,0
25,63.29493418756032,90000.0,0.0,0
26,51.94630964359296,157500.0,9.004976145985202,0
19,63.66455163350377,202500.0,18.08935159517307,0
28,56.81704620902551,135000.0,0.0,0
7,33.92814363060159,112500.0,8.591552187929937,0
5,34.51131782309014,180000.0,3.592133993168922,0
26,40.78386277610081,270000.0,14.83945597787771,0
56,27.658336584597905,225000.0,1.5085867608506678,0
11,66.42436189654818,121500.0,0.0,0
21,40.1897369555843,315000.0,3.509996782959267,1
56,28.241510777086457,180000.0,8.172652415860695,0
52,46.54168121179764,90000.0,6.675017283037982,1
16,35.759803418276896,306000.0,4.257445395867129,0
16,41.42727092274311,135000.0,17.675927637117805,0
41,37.268390179127564,99000.0,16.676591579567,0
14,23.066866533878176,225000.0,0.2573632586569197,0
38,29.377742184986687,135000.0,3.258109338316324,1
50,56.40362225097024,211500.0,0.0,0
59,35.99252551387092,157500.0,5.922092856116142,1
4,60.510482761453005,202500.0,3.761884227602209,0
30,55.83961340753061,337500.0,7.3430665927431775,0
56,42.02961046428058,180000.0,18.590388577451968,0
38,31.861023840325263,135000.0,6.25611751096874,0
2,24.6575905049385,90000.0,2.1711602565418864,0
29,39.47788113376729,126000.0,6.590142165821338,0
56,35.10270573659965,90000.0,0.4243755860832187,0
16,35.46684736852913,292500.0,7.091179148100235,0
21,57.55628110091241,112500.0,0.0,0
21,44.26921839599718,157500.0,2.340910490975174,1
25,36.89055901216315,135000.0,7.923502878224741,0
38,54.26257897150524,180000.0,4.005557951224187,0
60,52.82791569984325,135000.0,0.0,1
22,29.380480091993675,90000.0,2.4230477011848293,1
20,26.20177005688002,180000.0,7.17331635830989,0
55,32.74810571058954,247500.0,6.089105183542441,0
59,35.46410946152214,180000.0,0.8377995441384833,0
40,52.18450755320095,202500.0,1.089686988781426,0
39,52.129749413061184,270000.0,3.838545623797888,1
37,31.513309650437723,67500.0,8.09051520565104,0
56,33.558526184658135,270000.0,4.005557951224187,0
33,42.42660698029391,180000.0,7.091179148100235,0
33,27.35169099981519,292500.0,3.342984455532968,0
39,42.46493767839176,234000.0,8.257527533077338,0
27,45.47115957206513,225000.0,15.258355749946952,0
31,38.839948801138966,270000.0,4.75300656413205,0
36,32.759057338617495,135000.0,7.838627761008097,0
13,54.93610409522441,99000.0,0.8377995441384833,0
53,31.55437825554255,333000.0,4.424457723293428,0
41,58.900593441343766,94500.0,0.0,0
8,28.466019151659516,315000.0,2.8392095662470824,0
30,38.60175089153097,135000.0,4.424457723293428,0
30,33.440796183357634,342000.0,10.423211975605248,0
23,38.8563762431809,180000.0,2.25603537375853,0
2,36.7125950567089,315000.0,2.004147929115588,0
22,30.54956638397777,202500.0,1.7522604844726448,0
53,47.57661006043929,225000.0,15.091343422520652,0
10,36.058235282038645,81000.0,2.0890230463322315,0
2,34.45655968295037,157500.0,1.0048118715647822,0
11,54.714333627658334,270000.0,10.590224303031547,0
29,41.46560162084095,157500.0,10.004312203536006,0
2,56.49397318220087,135000.0,0.0,0
10,49.11805170537382,315000.0,3.761884227602209,0
39,37.03019226951957,135000.0,12.260347577294535,0
17,40.975516266590006,180000.0,1.0924248957884146,0
31,34.65095108044655,67500.0,1.0075497785717709,0
12,57.594611799010245,99000.0,3.4278595727496115,0
18,27.12718262524213,225000.0,0.7556623339288281,0
29,43.70794745956454,211500.0,0.7556623339288281,0
33,44.82501351841584,90000.0,10.67783732725518,0
26,40.10486183836766,112500.0,7.756490550798442,0
16,47.56292052540435,112500.0,2.6776730528347605,0
52,62.09846882550634,72000.0,0.0,1
19,47.89420727324996,81000.0,6.425867745402027,0
27,60.20657508367728,112500.0,0.0,0
47,54.57196246329493,202500.0,18.09208950218006,0
12,43.18774512823672,112500.0,6.425867745402027,0
3,53.20574686680767,99000.0,1.4264495506410124,1
60,60.41465601620841,67500.0,0.0,1
34,40.46078974927617,112500.0,6.926904727680924,0
47,30.45921545274715,112500.0,1.0924248957884146,0
51,32.50169407996057,180000.0,8.175390322867683,0
49,27.477634722136663,112500.0,7.009041937890579,0
32,43.36570908369097,135000.0,4.175308185657474,0
55,52.10784615700528,202500.0,1.1745621059980698,0
58,50.89769125991636,67500.0,9.259601497635131,0
2,27.285981231647465,99000.0,1.0924248957884146,0
19,62.32845301409338,135000.0,0.0,0
10,33.87886130447579,157500.0,0.8405374511454718,0
47,28.23329705606549,121500.0,1.9247486259129207,0
52,29.366790556958733,157500.0,5.259519360424923,0
53,31.90483035243708,157500.0,4.4271956303004165,0
9,55.456306426552224,157500.0,0.0,0
41,36.969958315365815,112500.0,4.840619588355682,0
49,30.14161823993648,157500.0,3.92615864802152,0
54,40.0720069542838,211500.0,12.8407838627761,0
11,28.748023573379328,81000.0,9.840037783116696,0
55,44.6443116559546,247500.0,13.42669596227164,0
33,58.43514925015572,90000.0,0.0,0
10,28.611128223029905,315000.0,0.6790009377331498,1
24,33.95552270067147,157500.0,2.5106607254084614,1
13,28.40852310451276,180000.0,0.3449762828805519,1
22,58.53918971642128,202500.0,0.4271134930902072,0
19,31.47497895233988,90000.0,4.755744471139038,0
18,38.494972518258415,270000.0,17.678665544124794,1
34,35.809085744402694,202500.0,6.84202961046428,1
45,63.76859209976933,81000.0,0.0,0
41,52.15712848313107,157500.0,1.2594372232147135,1
28,45.20010677837328,157500.0,5.511406805067866,0
17,43.95162118318651,270000.0,3.761884227602209,0
50,53.37549710124095,315000.0,4.594207957726716,0
11,39.286227643278096,108000.0,11.176136402527089,0
53,45.56151050329576,144000.0,3.761884227602209,0
18,48.69093821228362,90000.0,0.0,0
14,38.70305345078955,247500.0,3.761884227602209,0
10,28.45506752363156,90000.0,6.1739803007590845,1
17,44.80037235535295,360000.0,0.5941258205165062,0
10,30.8753773178094,81000.0,3.1759721281066686,1
24,53.71225966310054,180000.0,4.4271956303004165,0
33,52.12427359904721,180000.0,0.0,0
11,34.19645851728646,135000.0,3.2608472453233124,0
34,53.02778291135341,67500.0,3.4278595727496115,0
35,28.90956008679165,225000.0,1.1745621059980698,0
0,51.97368871366284,157500.0,1.2594372232147135,0
43,32.07184267986338,315000.0,3.92615864802152,0
4,46.33907609328049,162000.0,4.51207074751706,0
38,35.179367132795335,112500.0,17.174890654838908,0
34,41.45191208580601,90000.0,4.175308185657474,0
10,44.1706537437456,270000.0,1.593461878067311,0
1,26.297596802124616,247500.0,1.8398735086962767,0
22,59.01832344264427,157500.0,0.0,0
40,46.94689144883194,360000.0,5.426531687851222,0
9,24.005968637275235,112500.0,2.841947473254071,0
49,65.83844979705265,157500.0,0.0,0
60,66.70910422527498,108000.0,0.0,0
6,31.841858491276344,90000.0,5.174644243208279,0
21,23.91561770604461,139500.0,1.5113246678576562,1
5,30.0649568437408,202500.0,1.5113246678576562,0
8,44.74835212222017,135000.0,0.3449762828805519,0
3,29.594036838538777,157500.0,3.345722362539956,0
5,48.069433321697225,90000.0,6.510742862618671,1
43,41.63535185527424,202500.0,5.7550805286898425,1
34,49.58349589656187,225000.0,5.678419132494165,0
2,49.89287938835157,90000.0,11.176136402527089,0
37,39.41217136559957,157500.0,14.51090713703909,0
23,53.32895268212215,157500.0,5.174644243208279,0
10,23.64730281935974,202500.0,0.2601011656639082,0
1,38.44295228512564,117000.0,1.2594372232147135,0
55,28.8027817135191,90000.0,6.510742862618671,0
29,37.92001204679083,135000.0,7.59495403738612,0
35,30.478380801796067,202500.0,2.5106607254084614,1
22,48.732006817388445,135000.0,6.100056811570395,0
53,45.56151050329576,135000.0,3.8522351588328303,0
27,27.77606658589841,144000.0,0.6817388447401383,1
46,47.1933030794609,225000.0,4.681820981950348,0
13,66.12319212577944,45000.0,0.0,0
42,52.50210476601162,157500.0,8.101466833678995,0
26,36.86044203508628,157500.0,2.099974674360185,0
54,41.55047673805759,270000.0,3.761884227602209,0
6,39.20682834007543,202500.0,2.269724908793473,0
34,66.66255980615618,117000.0,0.0,0
30,43.10560791802706,270000.0,6.436819373429981,0
58,33.046537574351284,112500.0,0.6817388447401383,0
22,28.5645838039111,157500.0,8.101466833678995,0
2,32.498956172953584,157500.0,0.6050774485444602,1
47,61.19495951320013,67500.0,0.0,0
41,58.11755203734505,202500.0,2.269724908793473,0
24,57.30165574926247,135000.0,4.520284468538026,0
57,27.734997980793583,135000.0,4.520284468538026,0
56,58.48169366927452,81000.0,0.0,0
13,40.017248814144025,126000.0,12.43831153274879,0
44,61.060802069857694,76500.0,0.0,0
6,28.810995434540065,90000.0,7.605905665414074,0
2,27.2065819284448,171000.0,0.3531900039015175,0
19,56.13804527129236,247500.0,0.0,0
27,62.66795348295995,157500.0,0.6050774485444602,0
26,45.50675236315598,144000.0,0.6050774485444602,0
48,37.2601764581066,121500.0,4.438147258328371,1
31,42.72777675106265,247500.0,0.4380651211181612,0
31,36.78651854589759,90000.0,4.438147258328371,0
35,24.91495376359542,135000.0,3.102048638917979,0
20,52.09689452897732,167400.0,0.0,0
35,55.82318596548868,270000.0,0.0,0
45,45.701143760652165,270000.0,3.761884227602209,0
53,38.41283530804876,225000.0,5.681157039501153,0
8,54.84575316399378,90000.0,0.0,0
58,49.69301217684141,67500.0,7.52103054819743,0
35,43.88043560100481,360000.0,15.439057612408194,0
26,59.86159880079673,50850.0,0.0,0
34,47.23710959157272,180000.0,11.68264919881996,0
21,55.70271805718119,141750.0,0.0,0
18,59.66173158928657,157500.0,13.933208758564517,0
36,31.978753841625768,144000.0,10.60391383806649,0
38,44.11863351061281,121500.0,1.9329623469338864,0
54,32.411343148729955,202500.0,2.184849791576829,0
9,32.83024292079919,202500.0,1.9329623469338864,0
20,38.77697693997823,157500.0,18.853227650122864,0
37,22.056578848299417,135000.0,1.1855137340260238,1
52,28.32091008028912,112500.0,6.93511844870189,0
16,47.49994866424362,76500.0,0.0,0
51,33.77755874521722,166500.0,11.605987802624284,0
15,64.19570559285954,157500.0,0.0,0
27,57.841023429639215,202500.0,0.0,0
46,33.42984455532968,112500.0,7.52103054819743,0
6,26.45365750152296,58500.0,2.93503631149168,0
25,31.299752903892617,126000.0,0.3531900039015175,0
5,64.30795978014606,157500.0,14.100221085990814,0
21,43.06727721992922,180000.0,3.761884227602209,1
58,38.53877903037024,202500.0,5.766032156717797,0
27,57.52068830982156,139500.0,0.0,0
50,42.25959465286761,112500.0,0.6817388447401383,0
36,43.54641094615221,76500.0,3.761884227602209,0
36,30.30863056736278,45000.0,1.7659500195075877,0
30,49.15090658945769,99000.0,11.187088030555042,0
35,33.40246548525979,144000.0,12.43831153274879,0
48,37.96108065189566,270000.0,4.60515958575467,0
28,57.096312723738336,270000.0,10.100138948780604,0
49,59.08677111781898,90000.0,0.0,0
